x,y,err
0,0.0,0.0
1,0.0,0.0
2,0.0,0.0
3,0.0,0.0
4,0.0,0.0
5,0.0,0.0
6,0.0,0.0
7,0.0,0.0
8,0.0,0.0
9,0.0,0.0
10,0.0,0.0
11,0.0,0.0
12,0.0,0.0
13,0.0,0.0
14,0.0,0.0
15,0.0,0.0
16,0.0,0.0
17,0.0,0.0
18,0.0,0.0
19,0.0,0.0
20,0.0,0.0
21,0.0,0.0
22,0.0,0.0
23,0.0,0.0
24,0.0,0.0
25,0.0,0.0
26,0.0,0.0
27,0.0,0.0
28,0.0,0.0
29,0.0,0.0
30,0.0,0.0
31,0.0,0.0
32,0.0,0.0
33,0.0,0.0
34,0.0,0.0
35,0.0,0.0
36,0.06668397881735305,0.33333333333333337
37,0.053344412534358225,0.0
38,0.04267375706073796,0.0
39,0.034137871034722905,0.0
40,0.027309570718342793,0.0
41,0.021847191886874787,0.0
42,0.01747745612069396,0.0
43,0.013981774573548631,0.0
44,0.011185297855099157,0.0
45,0.008948160331213866,0.0
46,0.007158478375919503,0.0
47,0.005726750772143117,0.0
48,0.004581380183620372,0.0
49,0.0036650910691810525,0.0
50,0.002932064485660842,0.0
51,0.0023456462319584367,0.0
52,0.001876513557375889,0.0
53,0.0015012086518657757,0.0
54,0.0012009655173139556,0.0
55,0.0009607715151787104,0.0
56,0.0007686166369935661,0.0
57,0.0006148929414997313,0.0
58,0.000491914117619161,0.0
59,0.0003935311433238594,0.0
60,0.0003148248181654137,0.0
61,0.00025185979277641375,0.0
62,0.00020148779469736141,0.0
63,0.00016119021046268555,0.0
64,0.00012895215218122272,0.0
65,0.00010316171138406806,0.0
66,8.252936247627318e-05,0.0
67,6.602348573719114e-05,0.0
68,5.2818785873703686e-05,0.0
69,4.225502696069161e-05,0.0
70,3.380402045605971e-05,0.0
71,2.7043215652851918e-05,0.0
72,2.163457206660421e-05,0.0
73,1.7307657361649895e-05,0.0
74,1.3846125702674497e-05,0.0
75,1.1076900442686536e-05,0.0
76,8.86152027769927e-06,0.0
77,7.089216173231442e-06,0.0
78,5.671372907271252e-06,0.0
79,4.537098305776104e-06,0.0
80,3.629678631794709e-06,0.0
81,2.9037428972270157e-06,0.0
82,2.322994312528012e-06,0.0
83,1.8583954466601051e-06,0.0
84,1.4867163551762093e-06,0.0
85,0.06666785634852831,0.33333333333333337
86,0.053334285029417144,0.0
87,0.0426674279919142,0.0
88,0.03413394237329487,0.0
89,0.02730715388568454,0.0
90,0.021845723100258764,0.0
91,0.017476578474902138,0.0
92,0.013981262776526589,0.0
93,0.011185010219048394,0.0
94,0.008948008173848075,0.0
95,0.0071584065381884495,0.0
96,0.005726725229981152,0.0
97,0.004581380183620374,0.0
98,0.003665104146662988,0.0
99,0.002932083317181071,0.0
100,0.002345666653649293,0.0
101,0.0018765333228582732,0.0
102,0.0015012266582474757,0.0
103,0.0012009813265729291,0.0
104,0.0009607850612423105,0.0
105,0.0007686280489835872,0.0
106,0.0006149024391803027,0.0
107,0.0004919219513400392,0.0
108,0.0003935375610693415,0.0
109,0.00031483004885375166,0.0
110,0.06691853070691509,0.33333333333333337
111,0.053534824565344724,0.0
112,0.04282785965215588,0.0
113,0.034262287721647966,0.0
114,0.02740983017726926,0.0
115,0.02192786414178398,0.0
116,0.017542291313407066,0.0
117,0.01403383305071278,0.0
118,0.011227066440561985,0.0
119,0.008981653152444313,0.0
120,0.007185322521952075,0.0
121,0.0057482580175595,0.0
122,0.004598606414046218,0.0
123,0.00367888513123609,0.0
124,0.0029431081049883056,0.0
125,0.0023544864839902817,0.0
126,0.0018835891871919936,0.0
127,0.0015068713497534464,0.0
128,0.0012054970798026621,0.0
129,0.0009643976638420691,0.0
130,0.0007715181310736164,0.0
131,0.0006172145048588683,0.0
132,0.0004937716038870787,0.0
133,0.06706168394978318,0.33333333333333337
134,0.05364934715982544,0.0
135,0.042919477727859645,0.0
136,0.034335582182287265,0.0
137,0.02746846574582952,0.0
138,0.02197477259666343,0.0
139,0.01757981807733063,0.0
140,0.014063854461864428,0.0
141,0.011251083569491494,0.0
142,0.009000866855593164,0.0
143,0.00720069348447451,0.0
144,0.005760554787579596,0.0
145,0.004608443830063669,0.0
146,0.0036867550640509307,0.0
147,0.0029494040512407413,0.0
148,0.002359523240992591,0.0
149,0.0018876185927940716,0.0
150,0.0015100948742352565,0.0
151,0.06787474256605498,0.33333333333333337
152,0.054299794052843964,0.0
153,0.04343983524227516,0.0
154,0.03475186819382012,0.0
155,0.02780149455505609,0.0
156,0.022241195644044868,0.0
157,0.017792956515235894,0.0
158,0.014234365212188715,0.0
159,0.011387492169750973,0.0
160,0.009109993735800778,0.0
161,0.007287994988640622,0.0
162,0.005830395990912498,0.0
163,0.004664316792729999,0.0
164,0.003731453434183999,0.0
165,0.0029851627473471993,0.0
166,0.0023881301978777598,0.0
167,0.0019105041583022079,0.0
168,0.0015284033266417664,0.0
169,0.0012227226613134132,0.0
170,0.0009781781290507305,0.0
171,0.0007825425032405843,0.0
172,0.0006260340025924675,0.0
173,0.000500827202073974,0.0
174,0.00040066176165917916,0.0
175,0.00032052940932734335,0.0
176,0.00025642352746187467,0.0
177,0.0002051388219694997,0.0
178,0.00016411105757559977,0.0
179,0.0001312888460604798,0.0
180,0.00010503107684838384,0.0
181,8.402486147870706e-05,0.0
182,6.721988918296566e-05,0.0
183,5.377591134637252e-05,0.0
184,0.06670968739574379,0.33333333333333337
185,0.12003441658326172,0.33333333333333337
186,0.29602753326660947,1.0
187,0.23682202661328758,0.0
188,0.18945762129063007,0.0
189,0.15156609703250407,0.0
190,0.12125287762600326,0.0
191,0.16366896876746928,0.33333333333333337
192,0.13093517501397542,0.0
193,0.10474814001118032,0.0
194,0.08379851200894425,0.0
195,0.0670388096071554,0.0
196,0.05363104768572432,0.0
197,0.042904838148579455,0.0
198,0.03432387051886356,0.0
199,0.02745909641509085,0.0
200,0.02196727713207268,0.0
201,0.017573821705658143,0.0
202,0.014059057364526513,0.0
203,0.01124724589162121,0.0
204,0.008997796713296969,0.0
205,0.07386490403730427,0.33333333333333337
206,0.05909192322984341,0.0
207,0.04727353858387473,0.0
208,0.037818830867099786,0.0
209,0.030255064693679827,0.0
210,0.02420405175494386,0.0
211,0.01936324140395509,0.0
212,0.015490593123164073,0.0
213,0.012392474498531258,0.0
214,0.009913979598825007,0.0
215,0.007931183679060006,0.0
216,0.006344946943248004,0.0
217,0.0050759575545984035,0.0
218,0.0040607660436787225,0.0
219,0.0032486128349429777,0.0
220,0.0025988902679543826,0.0
221,0.0020791122143635063,0.0
222,0.001663289771490805,0.0
223,0.001330631817192644,0.0
224,0.0677311721204208,0.33333333333333337
225,0.054184937696336644,0.0
226,0.110014616823736,0.33333333333333337
227,0.1546783601256555,0.33333333333333337
228,0.1237426881005244,0.0
229,0.1656608171470862,0.33333333333333337
230,0.19919532038433563,0.33333333333333337
231,0.22602292297413518,0.33333333333333337
232,0.24748500504597484,0.33333333333333337
233,0.26465467070344656,0.33333333333333337
234,0.21172373656275723,0.0
235,0.16937898925020578,0.0
236,0.13550319140016462,0.0
237,0.1084025531201317,0.0
238,0.08672204249610535,0.0
239,0.13604430066355097,0.33333333333333337
240,0.10883544053084077,0.0
241,0.0870683524246726,0.0
242,0.06965468193973809,0.0
243,0.055723745551790466,0.0
244,0.04457899644143237,0.0
245,0.10232986381981259,0.33333333333333337
246,0.08186389105585007,0.0
247,0.06549111284468005,0.0
248,0.052392890275744036,0.0
249,0.10858097888726193,0.33333333333333337
250,0.08686478310980954,0.0
251,0.06949182648784763,0.0
252,0.0555934611902781,0.0
253,0.04447476895222248,0.0
254,0.03557981516177799,0.0
255,0.02846385212942239,0.0
256,0.022771081703537914,0.0
257,0.01821686536283033,0.0
258,0.014573492290264264,0.0
259,0.011658793832211412,0.0
260,0.00932703506576913,0.0
261,0.007461628052615304,0.0
262,0.005969302442092243,0.0
263,0.0047754419536737945,0.0
264,0.0038203535629390355,0.0
265,0.0030562828503512287,0.0
266,0.002445026280280983,0.0
267,0.0019560210242247867,0.0
268,0.0015648168193798293,0.0
269,0.0012518534555038636,0.0
270,0.0010014827644030909,0.0
271,0.0008011862115224727,0.0
272,0.0006409489692179782,0.0
273,0.0005127591753743826,0.0
274,0.000410207340299506,0.0
275,0.0003281658722396048,0.0
276,0.00026253269779168386,0.0
277,0.0002100261582333471,0.0
278,0.00016802092658667767,0.0
279,0.00013441674126934215,0.0
280,0.00010753339301547372,0.0
